150	1000	1
0	150	150	0	0	4823	0	0	0
1	133	187	-19	4261	4400	10	210	0	148
2	277	41	-18	0	4646	10	366	0	401
3	284	244	12	0	4650	10	0	41	398
4	38	139	-9	0	4701	10	28	0	1144
5	117	178	-12	3050	3197	10	595	0	712
6	241	298	-33	1855	1958	10	16	0	154
7	76	221	-17	2889	2994	10	558	0	533
8	175	251	8	0	4709	10	0	469	579
9	45	115	-21	889	964	10	480	0	44
10	216	203	5	2170	2277	10	0	57	548
11	178	263	-35	3060	3142	10	554	0	665
12	51	2	41	863	994	10	0	297	203
13	274	6	-8	0	4623	10	384	0	91
14	232	121	15	2286	2451	10	0	375	591
15	110	83	-19	817	875	10	165	0	167
16	275	263	33	669	787	10	0	6	154
17	114	211	-15	0	4743	10	497	0	538
18	61	84	-33	1356	1432	10	457	0	152
19	80	35	-24	2051	2189	10	468	0	482
20	298	135	7	3585	3736	10	0	248	896
21	60	72	-27	702	781	10	511	0	76
22	75	127	37	2074	2166	10	0	244	521
23	102	173	-21	0	4760	10	118	0	52
24	276	28	9	1078	1143	10	0	385	241
25	165	179	19	3357	3413	10	0	358	845
26	289	143	23	563	652	10	0	466	128
27	69	134	46	2516	2595	10	0	72	628
28	61	138	9	0	4724	10	0	4	1144
29	283	144	6	481	585	10	0	377	112
30	97	232	11	0	4716	10	0	117	779
31	120	241	-10	2416	2548	10	399	0	436
32	173	64	-25	2278	2416	10	173	0	558
33	176	263	5	2404	2593	10	0	531	610
34	117	168	14	82	219	10	0	167	45
35	184	102	29	4201	4301	0	0	602	1060
36	157	221	10	1634	1771	10	0	321	424
37	108	3	-15	0	4661	10	295	0	557
38	29	8	-19	3026	3101	10	515	0	226
39	136	241	11	1532	1561	10	0	552	367
40	16	42	17	1000	1141	10	0	306	242
41	183	282	-12	1778	1875	10	3	0	398
42	154	299	-7	0	4664	10	424	0	192
43	136	68	-16	2397	2478	10	46	0	248
44	230	80	-19	0	4707	10	405	0	386
45	151	172	2	3000	3115	10	0	192	773
46	136	50	16	1000	1093	10	0	43	248
47	8	200	-29	2733	2878	10	496	0	677
48	72	20	-12	0	4662	10	446	0	1125
49	57	125	23	841	965	10	0	92	217
50	208	47	6	393	553	10	0	374	108
51	262	14	-6	2775	2931	10	230	0	487
52	139	250	-10	2541	2643	10	309	0	151
53	220	18	-33	2474	2614	10	396	0	445
