150	200	1
0	150	150	0	0	1206	0	0	0
1	125	168	27	839	924	0	0	619	89
2	162	107	10	70	126	10	0	352	8
3	199	213	-16	488	565	10	193	0	27
4	61	84	7	282	415	0	0	614	30
5	125	103	20	53	156	10	0	343	7
6	143	101	-10	49	114	10	480	0	5
7	28	141	-19	575	746	10	72	0	13
8	230	128	21	381	410	10	0	59	32
9	55	68	-5	155	160	10	134	0	2
10	72	180	27	334	440	10	0	585	35
11	159	41	-20	288	354	10	88	0	6
12	8	4	29	203	291	10	0	251	8
13	257	58	-20	162	194	10	455	0	1
14	57	155	20	93	183	10	0	243	8
15	186	26	25	539	621	10	0	179	45
16	231	243	10	123	204	10	0	372	8
17	247	132	10	199	286	10	0	542	15
18	89	61	14	214	322	10	0	315	21
19	84	231	-10	527	593	10	194	0	10
20	116	240	-10	498	583	10	232	0	41
21	110	79	-20	169	242	10	326	0	11
22	110	74	30	145	162	10	0	555	7
23	180	106	19	53	113	10	0	140	5
24	240	73	20	118	181	10	0	301	6
25	13	265	20	178	274	10	0	467	7
26	134	147	20	62	149	10	0	395	13
27	257	59	20	146	233	10	0	401	9
28	160	108	10	43	151	10	0	135	10
29	289	130	-20	272	416	10	400	0	8
30	27	255	-6	221	290	10	176	0	11
31	234	146	-24	334	400	10	469	0	25
32	69	208	-36	559	635	10	165	0	21
33	115	196	10	57	136	10	0	221	7
34	250	228	-19	752	831	10	590	0	11
35	159	89	-26	798	885	10	464	0	59
36	105	81	20	82	168	10	0	180	8
37	149	183	10	33	110	10	0	38	7
38	159	300	-10	150	247	10	37	0	7
39	47	277	20	163	227	10	0	65	6
40	209	269	-42	424	497	10	465	0	32
41	212	26	30	203	273	10	0	272	13
42	14	149	10	136	225	10	0	483	8
43	74	117	-46	743	895	10	544	0	60
44	140	140	30	14	73	10	0	522	5
45	152	241	-5	643	730	10	572	0	56
46	222	83	20	98	162	10	0	415	6
47	88	124	2	67	202	10	0	478	13
48	136	68	19	567	652	10	0	216	53
49	250	124	4	112	185	10	0	396	7
50	109	299	-18	342	442	10	371	0	7
51	258	244	10	183	272	10	0	557	12
52	208	47	-20	118	164	10	137	0	3
53	212	62	-5	174	215	10	332	0	9
54	259	59	-15	141	290	10	289	0	7
55	150	104	-30	46	134	10	438	0	6
56	77	233	20	116	243	10	0	263	11
57	212	45	-20	599	690	10	493	0	9
58	57	125	-10	174	277	10	186	0	14
59	232	121	-21	558	626	10	8	0	32
60	255	132	10	157	178	10	0	314	7
61	18	184	-20	335	436	10	75	0	5
62	165	113	20	104	222	10	0	284	14
63	143	111	20	39	176	10	0	270	13
64	248	41	-10	436	532	10	172	0	8
65	8	263	-20	181	312	10	39	0	6
66	109	110	20	57	188	10	0	412	13
67	106	71	20	90	180	10	0	496	8
68	259	240	-10	238	305	10	131	0	11
69	38	139	-10	311	392	10	445	0	8
70	277	41	-10	318	401	10	577	0	8
71	255	57	10	140	224	0	0	602	8
