200	1000	1
0	200	200	0	0	6289	0	0	0
1	244	56	-20	2588	2828	10	247	0	335
2	245	106	-10	426	666	10	534	0	409
3	233	214	10	254	494	10	0	312	0
4	395	340	24	840	1080	10	0	228	839
5	229	371	-10	3991	4231	10	139	0	1416
6	384	248	35	827	1067	10	0	517	876
7	277	163	-24	604	844	10	523	0	269
8	52	94	-10	4507	4747	10	580	0	1215
9	89	152	20	504	744	10	0	681	0
10	218	284	-30	741	981	10	766	0	314
11	340	276	43	3411	3651	10	0	255	3491
12	206	106	-8	1092	1332	10	244	0	668
13	375	247	10	646	886	10	0	608	704
14	113	179	10	724	964	10	0	26	874
15	348	280	10	808	1048	10	0	530	0
16	223	372	-10	886	1126	10	632	0	658
17	361	287	13	962	1202	10	0	643	1018
18	6	62	-3	3528	3768	10	351	0	0
19	37	397	-12	3240	3480	10	192	0	0
20	364	27	-20	1160	1400	10	437	0	0
21	14	201	10	803	1043	10	0	324	856
22	325	294	-20	4523	4763	10	103	0	583
23	41	382	20	933	1173	10	0	705	0
24	325	130	-20	4093	4333	10	301	0	339
25	384	47	-4	4305	4545	10	167	0	3196
26	116	181	-10	824	1064	10	14	0	874
27	346	155	20	889	1129	10	0	593	976
28	359	30	20	1314	1554	10	0	647	1202
29	222	284	-30	308	548	10	495	0	326
30	91	150	10	403	643	10	0	273	523
31	140	387	8	714	954	10	0	205	0
32	176	154	15	88	328	10	0	166	0
33	352	383	-20	3131	3371	10	149	0	418
34	213	332	21	2811	3051	10	0	429	2918
35	133	68	-20	638	878	10	478	0	0
36	151	188	18	82	322	10	0	733	0
37	105	250	-20	659	899	10	790	0	781
38	94	70	30	1061	1301	10	0	719	968
39	287	307	10	842	1082	10	0	118	944
40	267	321	-12	2473	2713	10	43	0	2460
41	220	71	22	2645	2885	10	0	241	0
42	244	106	40	470	710	10	0	375	606
43	338	290	12	2541	2781	10	0	40	2460
44	5	345	-15	4782	5022	10	519	0	914
45	145	301	8	340	580	10	0	538	464
46	393	301	10	800	1040	10	0	665	822
47	359	23	-10	873	1113	10	708	0	624
48	196	107	-11	5257	5497	10	567	0	0
49	348	41	16	2571	2811	10	0	178	2593
50	59	51	-10	764	1004	10	409	0	764
51	126	91	30	700	940	10	0	370	808
52	234	214	10	379	619	10	0	287	0
53	108	395	12	2230	2470	10	0	66	2254
54	186	306	10	629	869	10	0	602	0
55	125	122	15	384	624	10	0	427	515
56	12	368	12	3026	3266	10	0	269	3013
57	348	279	-20	764	1004	10	214	0	819
58	26	247	10	683	923	10	0	212	0
59	393	306	-10	900	1140	10	426	0	720
60	268	114	30	642	882	10	0	283	0
61	2	17	-30	1017	1257	10	341	0	0
62	62	258	20	601	841	10	0	158	691
63	186	145	-7	5901	6141	10	687	0	3553
64	338	315	-20	3749	3989	10	675	0	630
65	66	118	27	2198	2438	10	0	123	2280
66	68	378	-12	2666	2906	10	53	0	2254
67	294	136	10	335	575	10	0	222	461
68	73	126	-10	1618	1858	10	490	0	1041
69	68	263	10	718	958	10	0	501	811
70	302	136	20	601	841	10	0	291	720
71	234	203	-20	607	847	10	130	0	0
72	127	94	10	806	1046	10	0	342	917
73	233	208	30	58	298	10	0	424	264
74	210	1	-16	3938	4178	10	498	0	1589
75	102	252	10	604	844	10	0	576	733
76	152	237	10	223	463	10	0	603	0
77	2	3	-25	3117	3357	10	218	0	608
78	92	162	20	950	1190	10	0	783	1075
79	177	55	-17	2962	3202	10	316	0	423
80	193	29	16	2968	3208	10	0	579	3036
81	105	360	10	3082	3322	10	0	698	3135
82	193	216	-18	4864	5104	10	605	0	0
83	338	150	-20	3012	3252	10	317	0	1007
84	68	143	16	4961	5201	10	0	305	5057
85	180	15	-25	3439	3679	10	221	0	2326
86	182	378	10	689	929	10	0	689	0
87	39	384	-20	984	1224	10	446	0	521
88	43	386	10	1121	1361	10	0	745	1117
89	291	301	20	424	664	10	0	470	528
90	32	251	-30	962	1202	10	558	0	793
91	246	298	-12	3764	4004	10	578	0	1637
92	32	229	-20	4158	4398	10	387	0	881
93	116	252	20	275	515	10	0	704	0
94	198	295	20	519	759	10	0	794	0
95	63	262	20	658	898	10	0	533	747
96	119	179	-10	879	1119	10	774	0	577
97	174	375	30	1209	1449	10	0	734	1272
98	199	45	-1	3099	3339	10	738	0	2061
99	150	236	20	174	414	10	0	358	352
100	363	24	20	970	1210	10	0	294	928
101	393	307	-20	990	1230	10	349	0	632
102	331	251	20	442	682	10	0	215	541
103	293	306	20	485	725	10	0	22	583
104	18	102	18	869	1109	10	0	155	902
105	196	293	-20	379	619	10	671	0	0
106	299	141	10	854	1094	10	0	633	978
107	364	25	-30	1112	1352	10	465	0	791
108	41	183	-20	4649	4889	10	727	0	945
109	342	385	10	1365	1605	10	0	292	1371
110	302	203	30	732	972	10	0	637	0
111	212	197	16	3355	3595	10	0	365	3582
112	384	294	-15	2168	2408	10	586	0	1221
113	381	290	-30	1817	2057	10	454	0	731
114	110	254	20	487	727	10	0	329	622
115	196	51	-10	2059	2299	10	634	0	1182
116	264	341	-40	4103	4343	10	347	0	1160
117	23	98	-20	1270	1510	10	438	0	860
118	278	265	-10	2534	2774	10	39	0	944
119	23	97	-11	1226	1466	10	547	0	457
120	281	155	10	488	728	10	0	787	0
121	352	162	-29	547	787	10	668	0	535
122	209	85	-20	477	717	10	163	0	511
123	15	4	-27	2738	2978	10	65	0	2280
124	177	379	-13	1149	1389	10	626	0	960
125	18	208	20	977	1217	10	0	712	1034
126	343	322	-20	3186	3426	10	722	0	910
127	369	107	20	1055	1295	10	0	667	0
128	31	360	-30	1049	1289	10	420	0	452
129	263	110	10	492	732	10	0	200	622
130	240	246	20	181	421	10	0	71	0
131	380	339	-20	2906	3146	10	582	0	478
132	111	286	21	472	712	10	0	718	588
133	213	271	10	368	608	10	0	450	360
134	251	381	17	1011	1251	10	0	274	1062
135	322	242	-20	873	1113	10	662	0	0
136	390	52	10	1106	1346	10	0	266	1105
137	26	70	-9	3625	3865	10	421	0	735
138	300	132	10	543	783	10	0	666	662
139	342	384	10	1409	1649	10	0	5	1416
140	357	160	-20	658	898	10	238	0	678
141	204	87	30	374	614	10	0	487	500
142	197	293	30	335	575	10	0	627	481
143	98	107	-10	3677	3917	10	529	0	921
144	400	109	-10	3329	3569	10	354	0	699
145	231	243	-20	518	758	10	162	0	0
146	84	221	22	4352	4592	10	0	477	4474
147	230	290	-20	429	669	10	503	0	516
148	397	261	-10	2279	2519	10	337	0	826
149	222	283	20	264	504	10	0	33	418
150	247	377	-30	4802	5042	10	516	0	635
151	60	319	-28	961	1201	10	481	0	567
152	79	154	-20	625	865	10	332	0	475
153	256	385	5	2323	2563	10	0	731	2369
154	140	40	27	4000	4240	10	0	367	4069
155	8	119	-18	3294	3534	10	104	0	902
156	208	274	30	261	501	10	0	752	426
157	84	293	-20	2164	2404	10	756	0	968
158	74	351	-20	3779	4019	10	62	0	691
159	95	64	20	653	893	10	0	448	0
160	329	236	10	625	865	10	0	451	731
161	248	286	35	314	554	10	0	741	455
162	234	243	20	466	706	10	0	145	0
163	244	109	20	373	613	10	0	122	511
164	340	388	10	1310	1550	10	0	263	1315
165	161	233	30	406	646	10	0	520	594
166	125	95	-15	757	997	10	32	0	0
167	351	199	4	3108	3348	10	0	25	3196
168	61	333	10	1083	1323	10	0	350	0
169	146	324	-11	5586	5826	10	333	0	3051
170	372	104	-30	914	1154	10	512	0	925
171	381	144	18	1898	2138	10	0	750	1948
172	394	299	-20	3115	3355	10	695	0	1111
173	363	30	-34	1258	1498	10	532	0	492
174	358	23	-20	829	1069	10	777	0	744
175	220	238	12	52	292	10	0	262	249
176	97	105	33	3714	3954	10	0	180	3813
177	186	355	-21	503	743	10	319	0	310
178	391	42	-16	3796	4036	10	49	0	2593
179	48	326	20	794	1034	10	0	757	836
180	74	87	-33	5359	5599	10	176	0	3813
181	264	69	-20	2602	2842	10	307	0	918
182	341	394	20	1099	1339	10	0	786	1099
183	128	95	10	939	1179	10	0	769	0
184	362	383	21	963	1203	10	0	700	939
185	41	340	26	3390	3630	10	0	629	3418
186	13	220	-10	4200	4440	10	553	0	781
187	85	61	-20	602	842	10	243	0	649
188	340	290	-10	1744	1984	10	694	0	867
189	396	106	18	1021	1261	10	0	648	1043
190	79	344	16	807	1047	10	0	460	806
191	201	195	12	5	245	10	0	330	239
192	90	311	12	2614	2854	10	0	19	0
193	207	185	-12	4821	5061	10	380	0	4676
194	92	255	-33	1636	1876	10	295	0	1693
195	385	56	10	954	1194	10	0	749	804
196	396	59	-20	1223	1463	10	717	0	517
197	51	326	10	742	982	10	0	493	786
198	169	352	7	936	1176	10	0	678	1020
199	230	139	-26	5131	5371	10	721	0	0
200	286	44	-10	2203	2443	10	129	0	622
201	286	308	-10	888	1128	10	543	0	756
202	339	69	-4	3803	4043	10	659	0	0
203	206	296	30	699	939	10	0	260	818
204	142	385	-20	2049	2289	10	551	0	1035
205	370	57	-8	4414	4654	10	31	0	0
206	35	79	-10	1630	1870	10	435	0	0
207	17	209	20	931	1171	10	0	740	987
208	128	68	10	781	1021	10	0	469	870
209	145	165	13	141	381	10	0	619	315
210	237	259	-4	4635	4875	10	276	0	4693
211	89	154	-30	830	1070	10	227	0	0
212	72	257	-10	978	1218	10	58	0	0
213	158	121	-33	4361	4601	10	541	0	0
214	323	243	20	828	1068	10	0	57	819
215	367	361	-20	1888	2128	10	102	0	541
216	165	126	4	4909	5149	10	0	390	5067
217	45	85	-19	3601	3841	10	792	0	1426
218	137	68	25	515	755	10	0	77	608
219	310	143	-35	683	923	10	411	0	413
220	18	100	-30	752	992	10	646	0	698
221	201	6	25	2281	2521	10	0	85	2326
222	297	135	-10	486	726	10	67	0	461
223	86	154	30	735	975	10	0	699	852
224	374	175	-1	1316	1556	10	524	0	1185
225	91	70	-10	1009	1249	10	616	0	484
226	166	357	-13	4793	5033	10	761	0	4065
227	113	183	30	618	858	10	0	211	0
228	347	395	-24	1034	1274	10	4	0	839
229	243	244	30	126	366	10	0	386	304
230	243	140	-35	5034	5274	10	489	0	4639
231	14	100	-20	848	1088	10	759	0	634
232	393	312	30	1155	1395	10	0	414	0
233	92	384	-10	1552	1792	10	596	0	1284
234	294	249	-20	1824	2064	10	473	0	718
235	195	91	-20	773	1013	10	407	0	0
236	235	212	-10	161	401	10	690	0	353
237	350	271	10	588	828	10	0	561	662
238	353	164	20	596	836	10	0	140	678
239	262	233	-15	4378	4618	10	456	0	2828
240	200	48	-17	819	1059	10	254	0	239
241	214	119	-22	3998	4238	10	41	0	0
242	234	37	-38	1989	2229	10	353	0	0
243	93	62	20	746	986	10	0	187	649
244	234	73	8	560	800	10	0	12	668
245	157	378	22	3605	3845	10	0	461	3661
246	194	43	26	2838	3078	10	0	636	2920
247	268	223	20	167	407	10	0	1	335
248	355	156	-25	716	956	10	366	0	469
249	248	124	-29	2597	2837	10	376	0	1781
250	364	213	-20	2253	2493	10	669	0	605
