25	200	1
0	40	50	0	0	240	0	0	0
1	25	85	20	145	175	0	0	105	13
2	22	75	-10	50	80	10	45	0	2
3	22	85	-10	109	139	10	8	0	8
4	20	80	-20	141	171	10	5	0	3
5	20	85	20	41	71	10	0	4	3
6	18	75	-20	95	125	10	7	0	7
7	15	75	20	79	109	10	0	6	7
8	15	80	10	91	121	10	0	3	8
9	10	35	20	91	121	10	0	13	8
10	10	40	30	119	149	10	0	17	11
11	8	40	40	59	89	10	0	15	3
12	8	45	20	64	94	10	0	46	6
13	5	35	-20	142	172	10	9	0	8
14	5	45	10	35	65	10	0	47	2
15	2	40	-40	58	88	10	11	0	3
16	0	40	-9	72	102	10	82	0	5
17	0	45	-30	149	179	10	10	0	11
18	44	5	-40	87	117	10	19	0	6
19	42	10	40	72	102	10	0	18	6
20	42	15	-10	122	152	10	49	0	9
21	40	5	-30	67	97	10	23	0	3
22	40	15	40	92	122	10	0	24	8
23	38	5	30	65	95	10	0	21	3
24	38	15	-40	148	178	10	22	0	8
25	35	5	20	154	184	0	0	101	13
26	95	30	-10	115	145	10	28	0	3
27	95	35	20	62	92	10	0	91	3
28	92	30	10	62	92	10	0	26	3
29	90	35	10	67	97	10	0	93	4
30	88	30	10	74	104	10	0	32	5
31	88	35	20	61	91	10	0	89	4
32	87	30	-10	131	161	10	30	0	5
33	85	25	10	51	81	10	0	34	2
34	85	35	-10	111	141	10	33	0	2
35	67	85	-30	139	169	10	40	0	7
36	65	85	-8	43	73	10	72	0	1
37	65	82	-20	124	154	10	41	0	9
38	62	80	30	75	105	10	0	43	6
39	60	80	10	37	67	10	0	54	3
40	60	85	30	85	115	10	0	35	7
41	58	75	20	92	122	10	0	37	9
42	55	80	10	33	63	10	0	44	2
43	55	85	-30	128	158	10	38	0	6
44	55	82	-10	64	94	10	42	0	2
45	20	82	10	37	67	10	0	2	2
46	18	80	-20	113	143	10	12	0	6
47	2	45	-10	45	75	10	14	0	2
48	42	5	-14	151	181	10	83	0	4
49	42	12	10	104	134	10	0	20	9
50	72	35	30	116	146	10	0	80	11
51	55	20	-6	83	113	10	63	0	2
52	25	30	3	52	82	10	0	57	5
53	20	50	5	91	121	10	0	100	10
54	55	60	-10	139	169	10	39	0	3
55	30	60	-30	140	170	10	79	0	8
56	50	35	-6	130	160	10	90	0	11
57	30	25	-3	96	126	10	52	0	5
58	15	10	-16	152	182	10	75	0	4
59	10	20	19	42	72	10	0	97	2
60	15	60	17	155	185	10	0	70	15
61	45	65	9	66	96	10	0	68	8
62	65	35	3	52	82	10	0	94	5
63	65	20	6	39	69	10	0	51	2
64	45	30	17	53	83	0	0	103	6
65	35	40	16	11	41	10	0	74	2
66	41	37	-18	133	163	10	84	0	9
67	64	42	9	70	100	10	0	71	4
68	40	60	-9	144	174	10	61	0	8
69	31	52	27	41	71	10	0	78	6
70	35	69	-17	180	210	10	60	0	15
71	65	55	-9	65	95	10	67	0	4
72	63	65	8	30	60	10	0	36	1
73	2	60	5	77	107	0	0	106	6
74	20	20	-16	141	171	10	65	0	2
75	5	5	16	74	104	10	0	58	4
76	60	12	31	75	105	0	0	104	6
77	23	3	-13	150	180	10	87	0	8
78	8	56	-27	90	120	10	69	0	6
79	6	68	30	89	119	10	0	55	8
80	47	47	-30	192	222	10	50	0	11
81	49	58	10	86	116	10	0	96	10
82	27	43	9	42	72	10	0	16	5
83	37	31	14	35	65	10	0	48	4
84	57	29	18	96	126	10	0	66	9
85	63	23	2	87	117	0	0	102	8
86	21	24	-15	87	117	10	99	0	7
87	12	24	13	90	120	10	0	77	8
88	24	58	-9	67	97	10	98	0	6
89	67	5	-20	144	174	10	31	0	4
90	37	47	6	86	116	10	0	56	11
91	49	42	-20	167	197	10	27	0	3
92	53	43	14	14	44	10	0	95	2
93	61	52	-10	178	208	10	29	0	4
94	57	48	-3	95	125	10	62	0	5
95	56	37	-14	34	64	10	92	0	2
96	55	54	-10	132	162	10	81	0	10
97	4	18	-19	120	150	10	59	0	2
98	26	52	9	46	76	10	0	88	6
99	26	35	15	77	107	10	0	86	7
100	31	67	-5	180	210	10	53	0	10
101	35	5	-20	154	184	10	25	0	13
102	63	23	-2	87	117	10	85	0	8
103	45	30	-17	53	83	10	64	0	6
104	60	12	-31	75	105	10	76	0	6
105	25	85	-20	145	175	10	1	0	13
106	2	60	-5	77	107	10	73	0	6

