25	200	1
0	40	50	0	0	240	0	0	0
1	25	85	20	49	191	0	0	103	38
2	22	75	-20	30	168	10	6	0	30
3	22	85	10	95	152	10	0	4	28
4	20	80	-10	69	193	10	3	0	28
5	20	85	20	40	189	10	0	45	34
6	18	75	20	60	159	10	0	2	30
7	15	75	20	54	133	0	0	104	24
8	15	80	-30	67	144	10	79	0	20
9	10	35	-10	57	154	10	14	0	24
10	10	40	-20	106	161	10	15	0	25
11	8	40	-20	33	152	10	16	0	23
12	8	45	20	32	148	10	0	17	28
13	5	35	-10	53	191	10	47	0	33
14	5	45	10	35	194	10	0	9	24
15	2	40	20	39	163	10	0	10	25
16	0	40	20	41	141	10	0	11	23
17	0	45	-20	51	189	10	12	0	28
18	44	5	-19	73	130	10	51	0	16
19	42	10	-31	40	148	10	76	0	19
20	42	15	10	94	179	0	0	101	35
21	40	5	-10	45	161	10	24	0	26
22	40	15	40	64	149	10	0	23	27
23	38	5	-40	45	164	10	22	0	27
24	38	15	10	51	194	10	0	21	26
25	35	5	20	45	183	10	0	77	28
26	95	30	30	90	169	10	0	93	24
27	95	35	20	57	172	10	0	31	24
28	92	30	-10	55	174	10	33	0	25
29	90	35	10	52	174	10	0	34	25
30	88	30	-10	52	147	10	32	0	21
31	88	35	-20	50	172	10	27	0	24
32	87	30	10	61	178	10	0	30	21
33	85	25	10	51	178	10	0	28	25
34	85	35	-10	83	168	10	29	0	25
35	67	85	-30	57	185	10	40	0	24
36	65	85	-10	43	186	10	42	0	32
37	65	82	-20	95	182	10	43	0	30
38	62	80	30	38	141	10	0	39	25
39	60	80	-30	36	193	10	38	0	25
40	60	85	30	61	138	10	0	35	24
41	58	75	20	49	164	10	0	44	23
42	55	80	10	33	180	10	0	36	32
43	55	85	20	100	185	10	0	37	30
44	55	82	-20	35	142	10	41	0	23
45	20	82	-20	37	192	10	5	0	34
46	18	80	-5	71	184	10	73	0	24
47	2	45	10	38	191	10	0	13	33
48	42	5	10	50	184	10	0	66	27
49	42	12	-14	99	138	10	83	0	22
50	72	35	30	83	178	10	0	56	32
51	55	20	19	45	150	10	0	18	16
52	25	30	3	25	150	10	0	59	31
53	20	50	5	68	143	10	0	60	30
54	55	60	16	107	200	10	0	96	38
55	30	60	-6	95	214	10	90	0	35
56	50	35	-30	91	198	10	50	0	32
57	30	25	-16	56	165	10	65	0	32
58	15	10	20	51	182	10	0	74	31
59	10	20	-3	42	187	10	52	0	31
60	15	60	-5	62	203	10	53	0	30
61	45	65	9	37	124	10	0	94	24
62	65	35	-9	29	168	10	67	0	28
63	65	20	6	39	190	10	0	91	35
64	45	30	17	20	139	10	0	89	28
65	35	40	16	11	150	10	0	57	32
66	41	37	-10	97	198	10	48	0	27
67	64	42	9	31	138	10	0	62	28
68	40	60	-27	101	216	10	69	0	32
69	31	52	27	9	139	10	0	68	32
70	35	69	23	30	210	10	0	100	43
71	65	55	14	30	129	10	0	72	25
72	63	65	-14	27	202	10	71	0	25
73	2	60	5	46	137	10	0	46	24
74	20	20	-20	71	193	10	58	0	31
75	5	5	-35	57	165	10	97	0	23
76	60	12	31	48	131	10	0	19	19
77	23	3	-20	49	180	10	25	0	28
78	8	56	-9	47	162	10	98	0	29
79	6	68	30	65	142	10	0	8	20
80	47	47	-18	93	222	10	84	0	30
81	49	58	-19	78	123	10	88	0	17
82	27	43	9	14	140	10	0	86	23
83	37	31	14	19	172	10	0	49	22
84	57	29	18	73	148	10	0	80	30
85	63	23	-14	59	144	10	92	0	24
86	21	24	-9	63	140	10	82	0	23
87	12	24	-15	91	118	10	99	0	17
88	24	58	19	27	136	10	0	81	17
89	67	5	-17	52	177	10	64	0	28
90	37	47	6	53	148	10	0	55	35
91	49	42	-6	89	217	10	63	0	35
92	53	43	14	14	177	10	0	85	24
93	61	52	-30	50	208	10	26	0	24
94	57	48	-9	76	143	10	61	0	24
95	56	37	6	20	159	0	0	102	34
96	55	54	-16	105	188	10	54	0	38
97	4	18	35	104	165	10	0	75	23
98	26	52	9	14	136	10	0	78	29
99	26	35	15	42	141	10	0	87	17
100	31	67	-23	43	210	10	70	0	43
101	42	15	-10	94	179	10	20	0	35
102	56	37	-6	20	159	10	95	0	34
103	25	85	-20	49	191	10	1	0	38
104	15	75	-20	54	133	10	7	0	24

