25	1000	1
0	35	35	0	0	1000	0	0	0
1	41	49	10	0	974	10	0	90	683
2	35	17	-10	0	972	10	51	0	668
3	55	45	-6	0	967	10	69	0	251
4	55	20	19	620	860	10	0	13	613
5	15	30	-13	0	969	10	50	0	679
6	25	30	3	345	585	10	0	32	430
7	20	50	-10	0	968	10	63	0	677
8	10	43	9	323	563	10	0	47	402
9	55	60	16	329	569	10	0	72	402
10	30	60	16	485	725	10	0	35	524
11	20	65	-11	146	386	10	83	0	244
12	50	35	-18	0	975	10	54	0	699
13	30	25	-19	639	879	10	4	0	613
14	15	10	20	0	957	10	0	49	405
15	30	5	8	118	358	10	0	38	245
16	10	20	19	0	960	10	0	82	674
17	5	30	-11	682	922	10	33	0	179
18	20	40	-35	0	974	10	86	0	676
19	15	60	17	0	957	10	0	66	513
20	45	65	9	0	958	10	0	93	658
21	45	20	-1	0	971	10	46	0	655
22	45	10	-2	332	572	10	92	0	179
23	55	5	-26	146	386	10	81	0	224
24	65	35	3	0	960	10	0	44	231
25	65	20	-18	716	956	10	75	0	674
26	45	30	17	0	978	10	0	95	699
27	35	40	16	60	300	10	0	94	221
28	41	37	16	0	983	10	0	77	705
29	64	42	9	0	960	10	0	67	293
30	40	60	21	187	427	10	0	97	301
31	31	52	-36	0	972	10	48	0	687
32	35	69	-3	0	956	10	6	0	430
33	53	52	11	24	264	10	0	17	179
34	65	55	14	0	953	10	0	37	648
35	63	65	-16	630	870	10	10	0	524
36	2	60	-3	41	281	10	60	0	167
37	20	20	-14	0	968	10	34	0	648
38	5	5	-8	234	474	10	15	0	245
39	60	12	31	33	273	10	0	84	179
40	40	25	9	279	519	10	0	87	380
41	42	7	5	334	574	10	0	74	408
42	24	12	5	25	265	10	0	57	179
43	23	3	7	0	955	10	0	85	676
44	11	14	-3	167	407	10	24	0	231
45	6	38	16	29	269	10	0	78	179
46	2	48	1	0	954	10	0	21	655
47	8	56	-9	0	955	10	8	0	402
48	13	52	36	0	962	10	0	31	687
49	6	68	-20	401	641	10	14	0	405
50	47	47	13	0	973	10	0	5	679
51	49	58	10	0	963	10	0	2	668
52	27	43	9	0	978	10	0	79	371
53	37	31	14	332	572	10	0	56	425
54	57	29	18	0	967	10	0	12	699
55	63	23	2	560	800	0	0	102	577
56	53	12	-14	519	759	10	53	0	425
57	32	12	-5	0	966	10	42	0	179
58	36	26	-19	740	980	10	62	0	245
59	21	24	28	0	972	10	0	73	687
60	17	34	3	0	971	10	0	36	167
61	12	24	13	0	964	10	0	100	690
62	24	58	19	113	353	10	0	58	245
63	27	69	10	0	955	10	0	7	677
64	15	77	9	154	394	10	0	89	260
65	62	77	20	49	289	10	0	71	179
66	49	73	-17	523	763	10	19	0	513
67	67	5	-9	228	468	10	29	0	293
68	56	39	-9	575	815	10	88	0	326
69	37	47	6	108	348	10	0	3	251
70	37	56	-9	728	968	10	99	0	364
71	57	68	-20	0	950	10	65	0	179
72	47	16	-16	0	967	10	9	0	402
73	44	17	-28	0	969	10	59	0	687
74	46	13	-5	622	862	10	41	0	408
75	49	11	18	0	962	10	0	25	674
76	49	42	13	212	452	10	0	80	327
77	53	43	-16	730	970	10	28	0	705
78	61	52	-16	322	562	10	45	0	179
79	57	48	-9	307	547	10	52	0	371
80	56	37	-13	728	968	10	76	0	327
81	55	54	26	0	962	10	0	23	224
82	15	47	-19	0	966	10	16	0	674
83	14	37	11	0	968	10	0	11	244
84	11	31	-31	354	594	10	39	0	179
85	16	22	-7	0	966	10	43	0	676
86	4	18	35	0	954	10	0	18	676
87	28	18	-9	314	554	10	40	0	380
88	26	52	9	214	454	10	0	68	326
89	26	35	-9	0	981	10	64	0	260
90	31	67	-10	0	957	10	1	0	683
91	15	19	1	0	964	0	0	101	703
92	22	22	2	18	258	10	0	22	179
93	18	24	-9	729	969	10	20	0	658
94	26	27	-16	0	977	10	27	0	221
95	25	24	-17	0	975	10	26	0	699
96	22	27	-10	0	974	10	98	0	702
97	25	21	-21	0	972	10	30	0	301
98	19	21	10	0	968	10	0	96	702
99	20	26	9	263	503	10	0	70	364
100	18	18	-13	725	965	10	61	0	690
101	15	19	-1	0	964	10	91	0	703
102	63	23	-2	560	800	10	55	0	577

