25	1000	1
0	40	50	0	0	960	0	0	0
1	25	85	-10	591	874	10	30	0	333
2	22	75	30	73	350	10	0	5	239
3	22	85	-30	473	588	10	40	0	374
4	20	80	-6	418	913	10	63	0	235
5	20	85	-30	40	390	10	2	0	239
6	18	75	20	249	646	10	0	7	293
7	15	75	-20	281	438	10	6	0	293
8	15	80	-9	272	581	10	61	0	291
9	10	35	20	236	625	10	0	74	443
10	10	40	-10	470	687	10	13	0	473
11	8	40	-10	33	510	10	45	0	313
12	8	45	20	166	399	10	0	57	274
13	5	35	10	359	911	10	0	10	473
14	5	45	10	35	457	10	0	68	316
15	2	40	-10	39	538	10	47	0	245
16	0	40	20	214	415	10	0	87	280
17	0	45	-27	359	909	10	69	0	392
18	44	5	20	338	451	10	0	94	304
19	42	10	40	205	422	10	0	51	286
20	42	15	10	511	682	10	0	60	485
21	40	5	10	158	391	10	0	84	259
22	40	15	40	263	606	10	0	97	428
23	38	5	-3	45	522	10	52	0	251
24	38	15	-30	598	883	10	26	0	457
25	35	5	20	348	904	0	0	102	644
26	95	30	30	509	668	10	0	24	457
27	95	35	-2	57	664	10	85	0	340
28	92	30	10	68	349	10	0	90	219
29	90	35	10	131	376	10	0	35	242
30	88	30	10	114	497	10	0	1	333
31	88	35	20	102	347	10	0	81	222
32	87	30	-3	564	797	10	93	0	548
33	85	25	10	51	673	10	0	54	466
34	85	35	-9	462	631	10	82	0	242
35	67	85	-10	396	905	10	29	0	242
36	65	85	-10	43	712	10	46	0	463
37	65	82	10	530	703	0	0	101	496
38	62	80	30	131	544	10	0	79	345
39	60	80	10	36	800	10	0	43	498
40	60	85	30	233	544	10	0	3	374
41	58	75	20	207	664	10	0	78	419
42	55	80	-16	33	624	10	65	0	418
43	55	85	-10	549	718	10	39	0	498
44	55	82	-9	62	491	10	67	0	311
45	20	82	10	37	677	10	0	11	313
46	18	80	10	435	662	10	0	36	463
47	2	45	10	38	366	10	0	15	245
48	42	5	10	636	904	10	0	66	555
49	42	12	10	423	576	10	0	58	403
50	72	35	-3	471	662	10	62	0	418
51	55	20	-40	281	490	10	19	0	286
52	25	30	3	109	360	10	0	23	251
53	20	50	-8	284	585	10	72	0	265
54	55	60	-10	568	753	10	33	0	466
55	30	60	-28	421	896	10	86	0	339
56	50	35	-16	404	829	10	75	0	257
57	30	25	-20	347	566	10	12	0	274
58	15	10	-10	380	902	10	49	0	403
59	10	20	-15	42	466	10	99	0	310
60	15	60	-10	613	894	10	20	0	485
61	45	65	9	230	405	10	0	8	291
62	65	35	3	29	587	10	0	50	418
63	65	20	6	39	353	10	0	4	235
64	45	30	17	20	497	10	0	95	191
65	35	40	16	11	570	10	0	42	418
66	41	37	-10	423	828	10	48	0	555
67	64	42	9	112	543	10	0	44	311
68	40	60	-10	441	902	10	14	0	316
69	31	52	27	9	532	10	0	17	392
70	35	69	-3	211	930	10	100	0	672
71	65	55	-14	201	400	10	83	0	230
72	63	65	8	27	382	10	0	53	265
73	2	60	-19	255	436	10	88	0	289
74	20	20	-20	427	913	10	9	0	443
75	5	5	16	183	400	10	0	56	257
76	60	12	31	162	493	10	0	92	337
77	23	3	-9	360	900	10	98	0	254
78	8	56	-20	195	654	10	41	0	419
79	6	68	-30	258	565	10	38	0	345
80	47	47	-13	426	942	10	91	0	670
81	49	58	-20	369	460	10	31	0	222
82	27	43	9	85	338	10	0	34	242
83	37	31	14	19	326	10	0	71	230
84	57	29	-10	304	605	10	21	0	259
85	63	23	2	318	489	10	0	27	340
86	21	24	28	332	485	10	0	55	339
87	12	24	-20	365	472	10	16	0	280
88	24	58	19	100	539	10	0	73	289
89	67	5	-26	565	897	10	96	0	517
90	37	47	-10	324	513	10	28	0	219
91	49	42	13	651	906	10	0	80	670
92	53	43	-31	14	669	10	76	0	337
93	61	52	3	298	928	10	0	32	548
94	57	48	-20	385	518	10	18	0	304
95	56	37	-17	20	299	10	64	0	191
96	55	54	26	538	705	10	0	89	517
97	4	18	-40	546	667	10	22	0	428
98	26	52	9	109	354	10	0	77	254
99	26	35	15	170	565	10	0	59	310
100	31	67	3	262	930	10	0	70	672
101	65	82	-10	530	703	10	37	0	496
102	35	5	-20	348	904	10	25	0	644

