100	200	1
0	100	100	0	0	804	0	0	0
1	20	59	20	458	575	10	0	332	358
2	178	61	-8	339	409	10	106	0	133
3	39	186	5	132	249	10	0	374	107
4	182	110	-17	121	235	10	166	0	106
5	186	65	39	407	557	10	0	325	288
6	58	19	10	151	243	10	0	316	81
7	60	71	-48	220	298	10	245	0	169
8	86	150	-28	478	529	10	215	0	250
9	40	95	-15	467	568	10	60	0	298
10	123	90	21	25	132	10	0	285	68
11	55	100	22	45	170	10	0	40	93
12	18	35	-14	559	690	10	200	0	406
13	88	152	13	99	232	10	0	95	133
14	26	41	14	106	210	10	0	198	86
15	24	131	31	276	372	10	0	257	217
16	97	192	-27	176	243	10	380	0	103
17	63	44	-11	447	582	10	331	0	357
18	1	54	14	260	345	10	0	123	176
19	134	157	-17	384	482	10	357	0	107
20	176	132	10	297	409	10	0	235	244
21	155	17	32	99	174	10	0	65	55
22	159	187	-6	421	563	10	114	0	148
23	174	194	-17	435	519	10	208	0	108
24	136	90	18	37	191	10	0	324	115
25	1	149	35	376	460	10	0	31	242
26	83	180	15	224	339	10	0	33	192
27	63	141	-17	114	222	10	122	0	79
28	39	112	26	94	196	10	0	137	100
29	184	140	-6	302	441	10	333	0	90
30	50	31	20	85	203	10	0	93	88
31	28	160	-35	343	473	10	25	0	242
32	143	179	-27	245	328	10	294	0	113
33	74	163	-15	594	716	10	26	0	192
34	39	151	26	80	174	10	0	174	70
35	171	69	19	137	267	10	0	59	142
36	153	19	-20	277	419	10	378	0	231
37	111	189	-20	451	584	10	72	0	84
38	5	122	15	310	445	10	0	49	260
39	159	105	-14	520	662	10	396	0	416
40	49	99	-22	174	289	10	11	0	93
41	53	175	28	160	276	10	0	66	60
42	48	106	23	137	239	10	0	290	75
43	101	127	31	27	110	10	0	98	62
44	149	78	6	398	526	10	0	279	354
45	78	169	-10	228	379	10	362	0	168
46	157	142	13	70	255	10	0	223	116
47	75	170	17	481	584	10	0	203	382
48	156	93	-14	369	502	10	211	0	165
49	5	130	-15	565	695	10	38	0	260
50	158	81	-23	480	568	10	360	0	236
51	85	85	14	503	665	10	0	91	482
52	189	83	43	160	278	10	0	372	140
53	66	3	-13	331	441	10	183	0	229
54	45	95	15	184	248	0	0	414	144
55	162	162	20	308	407	0	0	410	239
56	84	188	-23	427	579	10	366	0	312
57	38	101	10	264	431	10	0	76	276
58	55	51	17	197	368	10	0	85	226
59	176	58	-19	168	315	10	35	0	142
60	48	94	15	324	451	10	0	9	298
61	173	147	-20	417	552	10	286	0	234
62	35	9	-6	206	285	10	149	0	94
63	112	42	33	402	524	10	0	233	348
64	11	118	-28	90	226	10	364	0	82
65	155	22	-32	95	234	10	21	0	55
66	42	174	-28	94	190	10	41	0	60
67	154	7	-13	309	421	10	342	0	108
68	181	39	11	318	451	10	0	77	262
69	60	153	-11	66	183	10	120	0	79
70	171	36	6	561	699	0	0	401	452
71	158	132	-18	355	390	10	251	0	115
72	112	174	20	74	188	10	0	37	84
73	97	129	-35	525	673	10	86	0	97
74	68	191	15	468	627	10	0	141	283
75	124	191	-1	150	272	10	377	0	108
76	86	110	-10	483	624	10	57	0	276
77	158	20	-11	516	658	10	68	0	262
78	130	55	-15	386	489	10	131	0	295
79	180	66	-11	86	216	10	287	0	62
80	18	59	20	375	501	10	0	340	306
81	139	158	-18	435	551	10	361	0	142
82	37	146	-8	234	417	10	329	0	246
83	17	32	16	412	560	0	0	403	339
84	86	69	14	125	257	10	0	228	167
85	67	70	-17	404	491	10	58	0	226
86	119	113	35	23	153	10	0	73	97
87	136	12	-13	95	182	10	262	0	39
88	49	71	-19	436	550	10	319	0	165
89	121	48	17	237	359	10	0	181	227
90	118	117	20	24	127	10	0	142	76
91	104	88	-14	669	782	10	51	0	482
92	89	176	-10	379	506	10	367	0	291
93	46	40	-20	184	350	10	30	0	88
94	78	72	9	35	122	10	0	358	64
95	69	150	-13	515	643	10	13	0	133
96	6	120	-17	520	629	10	153	0	274
97	154	29	-27	216	332	10	151	0	101
98	70	130	-31	438	530	10	43	0	62
99	172	186	35	112	228	0	0	402	86
100	23	168	-16	441	546	10	296	0	124
101	65	42	12	150	306	10	0	124	178
102	53	180	4	241	346	10	0	338	189
103	90	4	-19	96	182	10	389	0	56
104	76	102	15	24	96	10	0	179	53
105	30	67	-8	221	349	10	248	0	143
106	138	72	8	89	225	10	0	2	133
107	68	115	20	503	657	10	0	258	462
